Amine_pct	Delta_H_x	Delta_S_x	Delta_H++	log_10.zeta_x	Delta_H_a	Delta_S_a	Delta_H_a++	log_10.zeta_a	Delta_H_b	Delta_S_b	Delta_H_b++	log_10.zeta_b	part_size
0.166045594821046	-102257.985273986	-269.711685458346	55329.664629401	0.554711796591922	-14046.6662087824	-199.679890496334	102299.471881342	3.71496253454431	-44947.6474187227	-226.112088461537	74631.2550618928	0.0302963870758465	116.578172697623
0.145842729215789	-91969.5618535503	-221.918834617208	56581.1326502321	1.32623032693728	-26870.4571280948	-290.36021136282	53636.4855781028	3.6494540015109	-35005.1753332713	-211.707116914213	30407.7222918993	2.37348349602518	120.251856178979
0.145481695868966	-86912.9991280308	-214.785134062585	53406.5407706269	0.746810494810258	-13535.5875378394	-310.82622277565	84847.78263639	1.61085838538948	-55151.528875758	-246.066659422576	76360.4522944694	0.806059500810658	115.492443716452
0.137766749951355	-97435.97180014	-232.375861251709	52847.6270301728	1.08805454875452	-90522.205539613	-297.863909923104	92021.6846410548	1.02597417059946	-68083.0583797127	-271.687026525128	99015.3094239973	3.89528231408186	118.311392307019
0.137303852962745	-93665.8561941057	-223.751016471361	54191.5950178892	1.33827524380024	-80867.8890829304	-254.198209436302	49140.4395793723	0.964111378597321	-39154.9344585591	-230.647295909597	54022.2196594251	1.10404478990989	120.243838011
0.154960768823491	-93957.7845780792	-239.380856272442	47528.2340414694	0.735802667760778	-88105.6625475372	-316.09134076772	80283.7817068522	1.96343727649828	-67936.6038181461	-248.385392210154	90300.7809539726	3.51843281507576	117.036584318187
0.153553416015405	-90292.8999964644	-222.517256401754	56787.0922750858	1.31443739213902	-31313.7125104414	-287.712559855976	45273.648745874	2.23137862650083	-133341.591300954	-275.935240570534	77617.4582672832	3.79713660052342	117.978792644322
0.168591098130315	-86768.5005571505	-225.941728705709	54635.8657749858	2.12691812721575	-95665.8371588446	-217.77713578734	96206.6976413834	3.41484383173799	-68273.6996181547	-311.42969583969	66049.8636279702	1.44987726823318	114.942053225895
0.149350946905872	-94487.279333555	-232.400103331869	52514.7474837567	1.00941276164302	-54706.254172571	-305.342717205663	75930.5978052671	1.54535800037581	-41413.3518823442	-205.681361857118	87675.9851095914	0.00467997761459175	117.861151657075
0.168160135275617	-100542.335638478	-271.631207858039	56300.0073999163	1.87267047163598	-32504.7020043264	-302.5427579491	112492.469700548	2.71305683094131	-124204.81227256	-240.915766313291	100449.792567682	2.03283210830644	119.534953664778
0.141734108413182	-91828.3461316863	-220.741922097224	53524.9154614187	1.52369239986847	-84890.3154109639	-298.712169240525	86520.3205056394	1.29658985007773	-65564.3538056183	-280.178220610842	41452.8508167152	1.27577320999777	122.036252240979
0.160263861061499	-96052.0041425812	-246.295189514136	48427.3241741342	1.92507790157819	-88337.2939479815	-286.717975121393	61352.9078096085	1.48372410394457	-90298.7552702633	-287.691174136913	65437.9508454137	2.89026809308431	115.985979638765
0.151496658395479	-104508.652979754	-275.626216626969	58430.5551913643	1.54307983092833	-91934.7741998322	-235.060429341484	36072.2452730698	1.11870025799032	-149389.093795901	-243.940478921367	91778.780364293	0.351010447658591	117.353064428049
0.141174217460162	-91906.335476833	-222.88634868159	55388.0147884929	1.84300821292089	-54286.0700606693	-305.02690461586	119632.594153176	2.98842548274127	-38257.5789698873	-276.905756984147	98769.5426896932	4.09636926883322	117.519254522716
0.152938991826353	-88010.5609030042	-216.688639365798	57479.6519768271	1.63364361800201	-20796.1531629193	-212.560866967472	16089.9983880055	3.29994295464627	-48792.0619507599	-312.56808480309	41247.930625988	2.70517917398657	123.302136125125
0.146688174008161	-92471.4746941515	-227.877525191961	55437.9630368823	1.83464713439546	-76564.2587845244	-249.95504293023	44511.7121251377	0.0340109463614373	-115048.03530835	-238.282803261373	33521.9526294136	1.20670300394219	117.599197490905
0.142777107197829	-83293.5065714191	-210.695509208833	43240.1999121664	0.366155507840657	-50270.9511830885	-261.555469972997	79803.9908365567	0.706996095032205	-69261.9603806592	-229.17729273915	104598.093073196	2.04283761759453	121.552349497438
0.157110583766034	-82649.9589068745	-211.039232336841	46178.6676339674	0.115240228171226	-97197.0865852945	-258.4338163108	110535.750991281	1.76540153119359	-91965.0823941404	-319.571184976479	78772.7465536867	1.77418783923106	120.279175850589
0.157089590035724	-100124.164290984	-257.915498711798	51859.0897395174	1.5689771008857	-53952.2830943661	-276.331333966506	110279.358497756	0.465971739722784	-48207.3010495369	-266.851210752772	55806.754124692	2.07591040192784	117.5918756261
0.146568511618451	-88599.4891665078	-219.093952592985	52794.971005721	1.252970880168	-39009.1829056535	-270.139963042365	52056.6773952954	1.97157303532395	-79117.5637061143	-316.972449075863	109724.371759874	1.34072703933307	117.045818603127
0.154317598425376	-86853.5090922349	-217.878829772496	55415.5529510571	0.749641019441635	-43573.0800443363	-267.7978716826	79687.905701893	2.06238293970756	-80407.9132702608	-254.673997301265	28682.078206541	1.96752346536447	120.160974177369
0.164058360381514	-103588.175363229	-270.962919906876	54350.8226711161	0.463048132095539	-11341.6123129287	-304.979884432814	39871.5940780566	3.57648012859817	-36967.1266131144	-317.521079860758	81661.2682006904	1.79710865677469	112.658907333741
0.141831240241148	-91445.5867123769	-225.327650715567	55804.3727793214	0.768655403371609	-87488.252552783	-242.911848964722	103573.68932771	2.60019630970549	-117982.370470835	-304.188160701448	27695.6239497032	2.05853361208019	118.807386997382
0.169615041848624	-90090.3996867346	-240.116848472643	49146.2432035139	0.622458429538832	-61093.3188096329	-291.450682262618	25576.3395105159	0.921290642085197	-99188.4251878798	-298.20409341316	89304.057326548	0.196158755408091	117.104060879111
0.136054667988153	-91539.3033395182	-223.974031699074	55672.6869606763	1.23672007829527	-46112.7611351753	-263.232423715976	14886.4810696537	3.11787760626331	-36418.1232553777	-243.090464691637	34582.0073784728	0.308051427009022	121.153670007738
0.14100973969069	-88570.2782745402	-218.498493915816	52923.9244695261	0.812283745269931	-87460.7366165533	-204.849367919463	118759.585620612	3.00122660912015	-51162.2297212075	-237.852353970711	93700.0293488648	2.89042613531064	117.812509954609
0.154045793098985	-86885.6473864948	-218.724377758329	57634.2134158823	1.77004293970643	-60788.7986161927	-309.777340608866	98638.2782657798	0.296032572372297	-63464.9804057947	-249.19067523954	75283.2097303655	3.56270687399139	119.052298055805
0.159075298031912	-92830.9656662082	-236.200869870852	44517.3268144995	0.752228486404715	-61093.2343067502	-308.986328991912	101616.03687201	2.34177663023654	-129857.145072247	-286.231837987174	86315.5994700609	3.10620363824304	116.362122168484
0.133296078696488	-93271.8354769429	-222.467410562917	56126.9467520305	1.41136059544601	-45259.3704446027	-298.138169453746	23835.1277255751	2.32787324860917	-97465.4961283462	-232.919579373917	64580.3072836628	1.81113321247771	118.514527514524
0.158446205274784	-92148.9227421966	-232.485859734812	45993.6529587542	0.679987894193145	-29036.2913175044	-209.322669312056	32487.1541651306	2.28605913135201	-52656.744363161	-215.475040993097	80011.2733295324	4.0531475316528	121.010389374636
0.155262937097624	-103772.86537358	-258.644863991043	43818.8036039361	1.0558202851636	-45623.7463004118	-234.100594186287	104824.432076916	1.50804340458336	-43745.4252776329	-268.625950233802	30015.1540094993	0.774429381043037	118.341887334992
0.151922131863749	-100830.568928425	-254.971942737489	55982.4262306762	1.36755242526794	-82029.172689144	-277.480551246278	112474.807557207	1.277655249929	-52373.6611884969	-268.790197215656	28898.0312886045	3.09355473164798	116.364320144225
0.160135607085083	-96700.3372090218	-252.795438530476	56570.0852528871	2.40925172039973	-89982.4465469035	-237.789711091723	14742.2196748862	2.73051912511692	-126573.181642321	-282.900308929578	43146.2855078718	0.528786996252094	120.914834176654
0.146839730534838	-93921.7015976762	-233.139820489446	48099.3689440474	0.497426784857272	-87204.5419139503	-304.468888018393	84452.3942787046	0.76365239452253	-78333.106567474	-300.787474342992	52082.9786788244	0.921817163691755	115.551812757959
0.142669319572249	-90192.6449320579	-221.521946618235	51528.724532074	1.32617834365634	-76462.67973194	-239.005328227343	21747.8651213457	2.694513491989	-72211.2442683874	-228.417900834922	67450.2917213049	2.17189482147402	118.350403699084
0.140296979794486	-97250.5485842707	-232.173250518603	54609.3057444549	0.784369268669771	-15027.9948379167	-276.306179096254	37164.7556490959	3.5336048484259	-135546.512338173	-313.741121392721	81380.7882534088	4.27968406954158	118.848071467141
0.150250942985429	-88475.8517400862	-220.879359542056	52119.3514617202	1.20846159787753	-25671.1041463368	-297.830771166091	107895.927448887	2.29903490978123	-81521.6526598905	-273.991517663268	49939.2453989658	2.4224433289313	121.485544189112
0.149852678943633	-87064.2896840831	-217.303700747736	52565.1017899705	0.789869996696883	-50410.76870182	-292.90140831723	112465.912697026	0.268245306989948	-45232.1580397275	-219.589005014327	28340.9262598848	0.31208453782713	119.669368920212
0.138646332664749	-96086.4409706726	-225.746558487456	54629.225756651	1.01887723972864	-79501.1201482613	-313.837536169471	27337.144607616	1.63518187796144	-37956.4290811795	-260.28085305031	40632.5602324841	1.09370681350958	115.816664178088
0.141431479262305	-92280.9462009629	-226.229003207765	55106.5881404782	1.39213151768762	-55384.2064146163	-309.347738154383	44616.2901424945	1.53141349895998	-51687.4485461895	-213.85317645777	90499.5544078523	3.12075966112764	120.368331756053
0.141701454359175	-93814.5939905852	-223.608102624002	51522.4023818432	1.39405366596052	-89908.9127166458	-315.263381219148	81074.9186995835	2.92212178589561	-34358.8624424837	-225.043916425895	85639.5818710884	2.77728010970441	119.036158209394
0.144689094350869	-87280.7935396162	-218.679548909192	56270.505085813	1.17576173446776	-75037.6744637398	-227.858328906547	40373.1309467771	1.42349842543905	-49794.9653012138	-305.936254561904	41662.4133541302	3.08233579124327	119.152368543782
0.142709341434802	-98841.2213143811	-250.207205901747	51869.2278046906	1.41138096938707	-71447.071810021	-266.628720340832	56159.3044718346	1.49621725140996	-68219.1527662716	-294.540995663256	80707.8045441636	0.0931729498174674	119.811825066706
0.146890582667564	-93157.2294747256	-228.278240907372	51563.945129731	0.869178552188664	-42343.9617267099	-313.057270425792	37463.960803163	2.59887092370697	-44381.4025260049	-250.854626392495	95169.9770021702	2.2504515341575	118.732581103659
0.15352646840604	-90787.0249880647	-225.157917685722	55469.8838192815	1.15637164892954	-96640.3592230795	-291.839541006518	30310.096993323	2.16440824516047	-65115.1928044369	-267.85348931776	80866.2486510416	3.07141274828047	118.514637683747
0.142796337118224	-92951.8935417195	-222.244016805792	55681.7319381625	2.1022051089303	-76722.3356263152	-293.596135586636	107745.008523907	2.698677172338	-32173.135479647	-255.347703227962	103506.023909966	3.68032481999585	119.044065663662
0.159299699308808	-88844.0928654371	-236.545613826554	51291.7085527835	1.34032253649777	-87245.1509783077	-256.812225379723	61814.8740211606	1.48646975388151	-92980.2104495764	-304.960557207057	102881.527099365	3.9127584665473	116.671954226637
0.159885871300629	-94136.4665148175	-247.935805737802	42211.4225846919	0.547371999143314	-70920.3332063933	-199.482943282952	40256.0170166919	1.1680353535246	-107374.559002198	-215.195896496771	27559.3903251915	1.53673749355491	121.286387678228
0.131782494079138	-92509.6760670417	-221.596421566673	57025.3974998882	1.33686253706967	-67299.7755306469	-296.186379941514	91997.1272976237	0.254407149995413	-38777.5924425893	-199.77398728563	111300.056889703	1.4040199628898	119.585179908519
0.138689212330606	-89779.1524135545	-218.494850379633	52286.0808657872	1.92059718788662	-95840.2510063091	-307.188056948117	11863.0909642981	0.974923289392432	-77158.4610812774	-260.633342905967	61135.8747122771	1.97960494872379	117.680705441726
0.135755951685005	-95341.0033364382	-231.655509751594	55307.8404970213	1.87387981103967	-84580.2918151395	-300.621610615433	88460.8621981875	1.8622361821042	-118643.577945859	-269.530826032689	80848.871874135	4.19852927070605	118.927832190892
0.153070938601281	-100988.769090102	-258.287286755793	53351.3327193918	1.32356862750226	-59360.3056522848	-273.251284268825	25473.0185238265	2.04368858117968	-146920.950211205	-292.803449995005	29984.119153503	2.85800395186237	116.126423760105
0.143816925822698	-93454.98348925	-227.485615952277	54421.3405922304	1.1834769567607	-87706.8655345091	-264.803089635592	117965.983760991	1.31301754907654	-52645.7113955395	-277.885599832024	88707.1549094366	3.03087729317631	122.346521182842
0.155436642270099	-101770.103996734	-247.197158372555	52975.5346984162	0.688197071908389	-35343.2850949699	-294.663128598314	59776.1527569412	3.63253365133889	-69215.8563249681	-243.141390179674	72548.0365866239	0.524776777528077	120.833106772448
0.160975848497062	-95625.8216681635	-248.000825261787	53084.0776375755	1.34845508087302	-69555.6640039602	-230.718944162873	110865.426466052	2.96672964357237	-83664.0433681921	-227.685882694503	101091.875771934	0.872916031429362	118.063366872161
0.163661944402682	-90579.2264351304	-232.900225113746	44483.4848898419	0.544591557542121	-11825.9558100849	-253.742718538446	118242.256410871	3.75231583139566	-45010.9252199174	-291.907568664268	72608.3862489886	2.44467981297827	116.031234308458
0.146306320131957	-88965.9494298438	-221.355562840742	55994.2691307249	1.70907923933647	-67870.6719236878	-303.651033552765	45598.4081962243	0.0697805262257981	-59351.7034459745	-234.371322125363	58939.3346687336	2.61201255702589	113.492725985916
0.14480482325436	-94550.0560758078	-226.380511340843	55059.3509887724	1.58116231099159	-99357.9960227973	-206.712575253349	83157.0007173913	0.797844695766192	-60116.0525097366	-286.673488458512	98857.191492358	1.5747783904652	118.943469723049
0.146775931412658	-87250.3731337564	-220.602452748792	55186.5737058594	1.94995371506172	-37900.3137967254	-236.59370393172	72918.4625450778	0.0511320518716806	-42307.3437532034	-245.053693366005	73290.2241798999	1.79823025411738	115.485062668499
0.152978169416424	-88466.2462717435	-214.282643522342	54452.4039374598	0.853410988046063	-71323.8876526419	-310.29868972868	87503.8481467974	0.300838827200851	-31660.1421854385	-312.441412257026	26189.0246513987	3.68820557250161	118.306624532864
0.142335567680359	-90156.4762283132	-222.267330126124	55744.3535756939	1.27372938288104	-79646.6922465514	-229.700791287346	118294.970201413	0.715682853737616	-46269.7656041267	-294.285371431951	30762.9963986872	0.77075415969072	119.74983952971
0.16378030566507	-104213.865042214	-272.188344628869	54717.7161630506	1.30438320071762	-84602.2393368022	-269.382992190033	112754.523865392	0.00639658974152132	-125320.072831197	-310.995838582412	65751.9456051945	1.41222919792404	116.277368583707
0.139721538418077	-91715.1124748839	-226.532124098386	57457.4531733471	2.03983480394706	-88205.9683272849	-230.071878265289	78159.3316977384	0.315000040324726	-116568.717016055	-318.718966641829	80398.1260845718	2.87662777290272	116.238824283478
0.146207062179984	-94033.3303348952	-225.644398585232	55522.0760734589	1.53313970310715	-80545.6700557886	-256.19274771328	39694.9230146271	1.24066540930993	-83123.9658493982	-227.095186861556	27154.4099686287	2.1973665736144	114.483321071383
0.152505466683979	-88320.1469640332	-224.066360744897	54644.3939387469	0.495788269146332	-73536.7943170441	-249.929534257657	37545.4293241301	0.297204464278347	-101683.806439028	-234.786017700813	30325.2638811189	1.53649301173473	120.017391934765
0.15924077544804	-95992.3483176635	-241.390028820046	55594.2431960208	1.3341218747795	-92543.7226515256	-302.605274843527	99827.4537508975	3.69765019488573	-79472.4157892106	-280.060419622782	40335.1333938244	2.58044121196536	118.744511072499
0.1589060333475	-88495.8454003742	-230.228191669086	45772.8369917831	0.567525225179513	-15961.4461470988	-239.580397589674	92119.8855132454	3.98493349778521	-95180.8793335518	-276.545664289444	36573.5661590161	2.14342831721902	119.930651588211
0.142399989978614	-91442.1445860579	-218.752064092612	55268.9591219038	1.37713274595107	-27834.1078573158	-278.45611942361	107116.167955343	2.02257077815315	-36161.1038384586	-273.122055993494	102318.268446936	3.79416483550689	118.717604462783
0.160972540336611	-96149.1218296643	-252.192339989209	54060.9990710361	1.36252017794635	-26734.0419156516	-253.422137824187	112937.724098472	2.0872485472303	-87409.8786218325	-312.503239331676	102749.109835095	3.51894465718852	120.284519720963
0.145193863242391	-93775.3328325431	-224.441118990759	55359.2477800151	1.11794943874755	-44329.6292828377	-303.104516442926	109553.183676788	1.88018873792498	-76076.9701246958	-261.02369712992	91754.2982456196	2.81788051334846	120.026519689399
0.159209142477239	-98607.8722517167	-254.262596803772	55655.5674875426	1.70208996746126	-75995.6813044106	-242.065051194546	118255.178285353	2.02343707217236	-95795.1055315673	-282.347222896464	75262.2367383738	3.12066565736415	117.179308249368
0.146768396976323	-87104.7322016949	-218.138650876921	55570.4055377897	1.73311731837607	-45154.264041588	-236.122364045673	43284.2421452728	1.40233784269631	-37202.061227914	-239.634448659566	40666.8020835797	0.608126755309099	120.984215071924
0.147513234998244	-89544.6019864429	-217.322597348424	57747.2507407182	2.07451157252581	-72372.3295645068	-302.388892023268	31812.2812089605	3.87484129570735	-44111.1841926326	-319.532776822131	54630.2718079362	1.31796434597486	119.677215709083
0.149243885468169	-88746.461036168	-222.33176017462	56330.5979575905	2.07682584249201	-67390.0367143176	-266.10477699769	30434.207305108	2.08049562466945	-52069.7150893179	-307.925404310702	36711.7277926746	0.624943060663794	120.773227849309
0.145218710180832	-89880.400119757	-220.067157027196	53854.2290518479	0.978528237133658	-63425.0995328052	-301.857394004409	83338.189631685	0.523030105649992	-42729.3145558015	-210.824241870896	74661.4419236589	3.16832459439307	119.26477450619
0.134550485067114	-96233.7776606147	-225.341462717109	57990.5924756461	1.60650514697005	-80348.5089019746	-281.798243739953	101678.472537777	0.928444692970945	-62205.3794021196	-242.665160545653	60914.2205841255	1.77686466760471	114.102285985971
0.163124936834588	-91323.7967652032	-237.038479821725	45239.6019536125	0.362024113738542	-55042.6494648631	-228.935990203755	98932.5057992421	3.34719884533607	-74952.93949866	-307.483758824498	30323.8205271512	3.177051536366	123.010298341738
0.152159346628321	-80009.6790962288	-201.250881900954	45760.5228205842	0.283482289107675	-80601.5327642356	-307.128939201178	31143.6403147267	0.834986348685147	-32693.7773230612	-305.232698304069	65086.4482131766	3.81360070461626	113.708888434844
0.147778277381829	-87227.5482462289	-212.294097923386	54884.4931145759	1.26340084309993	-67044.2375860901	-301.655034696274	96850.080775421	0.914619009117409	-46423.8406416813	-244.36661859527	65389.3095135427	1.79851512850155	117.498993824759
0.144205123751404	-93567.069056261	-220.870166742351	57051.8038434951	1.59740750920781	-99702.0523001587	-312.843657588788	60920.0300629964	0.4081777590038	-52375.7258387994	-233.024121481404	96154.9451181057	0.430173407781814	113.830006628853
0.138302486483083	-95435.8333310377	-225.258586034532	54915.7648114523	1.21745717818057	-99918.079409137	-276.156696329609	37988.3106878521	1.85895029185536	-53321.0230957786	-222.528470781647	36176.4877452009	3.75557453093548	121.102201080237
0.152088659078501	-93346.437586737	-220.687653136567	51197.1655116279	1.15435086549141	-83218.2673430897	-247.921711393137	110026.110060113	2.4881729573804	-35748.0026459949	-211.442771553338	80382.8805225254	3.32860633881026	117.001643050495
0.131475487387932	-94343.600346656	-231.448530776006	54077.5941237184	1.83759041573186	-86208.4405824457	-306.200704862549	23884.1704595294	1.45362389920901	-94724.9579345201	-205.49516865205	101215.313263847	1.036837229189	119.038796154995
0.164921628003681	-95470.5125264027	-251.502908707211	53423.9374358143	1.42855508604876	-12567.1217928737	-260.063118735352	18028.2770872749	1.3196829323127	-69194.4903802424	-245.827539095191	34238.0377495707	2.15991377405842	121.278972558457
0.143146718298844	-91667.3007521692	-220.73924884077	54875.4746370975	1.05238760298781	-57939.000571957	-258.050894986457	100128.747570509	1.75911977755484	-40043.7543949531	-222.358791703339	40712.0028082897	2.36619608044426	119.127097799278
0.141628447425266	-87961.9756864337	-219.278491823578	54492.3506696886	0.90997129501565	-93546.6746639196	-301.407543334822	116704.020210313	2.20771619433731	-63124.2615583576	-274.434362332841	99794.7374676903	2.95901373216914	114.902389588261
0.135370196869918	-91253.5852918191	-219.99854795882	55149.1889143646	1.20649741142987	-94408.4398895187	-316.267985970063	71945.8762785241	1.73222058357061	-79569.9053500498	-291.847085843421	42488.5644490206	3.0892676846856	120.329149115167
0.151052913772721	-95555.0465590352	-232.963579092335	55556.2662686769	1.18613498295372	-31332.6505481778	-277.829996609669	22430.6631457529	1.02316555567044	-42961.4519825187	-314.580228065608	45657.4484849326	1.62324991444928	121.070764732044
0.140604931530787	-91288.1991507719	-220.537038802776	53072.6786640753	0.934218386850599	-68585.0307655197	-316.164040895779	108226.17815394	1.58848493523638	-57134.1779176542	-278.816097999803	102229.841129215	1.81966658508465	119.961594458213
0.143395288781658	-90336.0559946703	-220.408467264774	55020.1643250321	1.04452930058182	-82847.4221004978	-216.669687179242	68321.7367358094	1.32546954852433	-57240.956899589	-304.583400202228	111267.768842591	1.00536876238289	118.86789402585
0.145964394389794	-95512.4518410354	-226.365621112605	53812.9464121421	1.47076714094762	-80795.5136565356	-296.745995520836	66313.9697686806	1.87943052895016	-30256.6790910025	-278.321491280973	113681.223288439	2.8132179679726	118.876097527935
0.163741122274388	-92440.8962951667	-246.423576224521	42816.8961106161	0.353504030904578	-22590.7593696678	-305.734177354283	71894.518243073	3.44541368136973	-109256.976158278	-297.332833303533	69189.5379716397	2.64207032148817	120.228464071379
0.146296596460339	-96733.732921615	-225.68232602924	54203.4213084875	1.21002000198636	-24828.5363143218	-291.750734604065	92316.0896753597	1.63841754515403	-31762.1023597379	-241.772542238052	116246.307575861	1.5018132076293	114.77551867592
0.140681873988416	-98398.3635247985	-230.995083212801	54716.5846328538	1.72848748183099	-84019.6686056062	-317.541146017372	88691.3255970594	0.239813372058008	-41030.7538214094	-212.110570454342	26220.1268033516	1.24967971738799	113.90128344128
0.16418955004055	-90141.0460648256	-235.960383293474	44540.1988018273	0.558993165842436	-21091.4631629619	-301.76537851126	97844.8513792582	2.45540674630374	-78116.3596768089	-215.673794019225	25566.8774952187	2.46714539501387	116.879692591719
0.135163574684204	-87678.0735286133	-218.099525557363	41205.113319497	0.23414491686947	-53356.057707113	-308.139928922755	76792.3654258167	1.57266036859816	-127090.309459842	-262.760232055374	76851.6126981174	0.663563069360478	118.618923317673
0.161234738996614	-98497.9855919779	-249.957558764955	44163.525630159	0.77194564141727	-53201.0105582917	-247.697102995435	112592.639797293	3.53055294192736	-51149.5471574236	-314.170788221982	109246.525424857	0.990878541128667	120.500828867714
0.145587991780116	-92361.8754318544	-226.822839278427	49594.34875244	0.852742550410397	-58809.7764157215	-300.454109446627	37619.2722316288	0.293893238586677	-41043.5890632623	-207.60606156152	93887.8077942166	2.90086872825265	116.841643866429
0.147345455938986	-88340.3851816083	-215.241769845794	54907.2292874029	0.937723355433964	-39701.5610110409	-309.699768690549	24271.0819036778	3.45707935023323	-51650.0575327537	-317.443283927681	108028.21496966	0.723609386460246	111.037121593632
0.151385809055843	-88209.9474254258	-226.064993578203	56665.2326090787	1.33252606858216	-98998.8252039201	-264.016590459079	26408.644929091	1.18466878819034	-79942.8287155102	-282.369431794726	50039.6939317768	0.328895095336472	119.425914985008
0.140979171897785	-87712.5799003768	-220.731416591317	55347.3039685627	1.21967583142567	-91178.0770573542	-294.81090799987	45735.9103591657	0.800816117770399	-39225.3325228029	-289.232144463906	101149.555243294	1.95182920675229	121.091252220789
0.141296404500267	-94508.8179359133	-236.894483811514	52791.8541211269	0.290183238922884	-12971.5335814777	-284.594491945908	45624.6782877703	0.109165199546266	-100413.42461973	-282.077600478535	96770.7683426531	0.541161964446227	117.499430440717
0.138128842981232	-94858.6927380504	-225.263291682129	51333.2687215874	1.09091835908494	-61054.0370190752	-234.990252485629	107231.615360202	3.17815111868256	-129567.647148543	-300.381712891404	36888.3990389488	1.11782458819429	118.661074701952
0.157597440686334	-90682.64730435	-236.680471843987	45400.6569865886	0.550769968789593	-96849.531547819	-211.077326362055	107126.485909983	3.2768066917974	-84808.6180170264	-280.293424734205	61791.0350421197	3.95741881404903	117.619900404336
0.1376735260179	-87664.9553085743	-213.737112123279	58306.0270722368	1.50622430270983	-76292.2390379775	-315.955546212143	94769.6958657652	2.1092048034245	-121272.667106841	-215.948531713477	44224.9629430651	0.131604866065696	114.285995922373
0.13841632786934	-94120.6602023378	-222.232072916832	54417.614205254	1.59457414349585	-76254.2408866025	-300.197752821553	14693.1687284593	3.15466346769462	-52250.6421021338	-302.748720106084	53693.8252076429	3.46494894688302	120.327598150401
0.148201810686448	-89674.6952061497	-217.076709420568	55833.1985159637	0.699019096553521	-72951.0560498906	-213.17150322965	93199.5609820651	3.15449992484348	-105548.698593914	-241.118586227794	26664.5681251954	0.989798022364301	119.925264052233
0.138523437277639	-91631.1041386891	-220.519531650986	55238.7657388288	1.69462757383322	-65011.2469751447	-239.356069873785	16327.9025190025	1.93145097322316	-49126.550192794	-206.362976340176	46386.4310677213	0.740610345911563	114.60941703893
0.135945793772308	-93073.1557120401	-226.902963315484	53683.655398593	1.11435709099395	-79575.6791398382	-206.64098794213	47957.2450384738	0.84265556811573	-63185.6418592076	-248.743397845541	101446.404657692	1.3099418578402	117.114187409883
0.145871942098286	-91982.8890357684	-222.547285829188	55520.0923152107	0.636174403502545	-75094.0933204765	-310.429532016507	117641.476380549	0.620471060447869	-50041.0054536727	-251.977539191744	99495.7326614963	2.88693079093907	116.61201358317
0.163725672807798	-98603.8885610692	-256.012199528631	46818.3655551942	0.902291776647188	-71212.0481116107	-276.84611358066	118339.198706481	2.45336461166671	-131735.876924133	-200.095471053192	118582.496837323	3.92092980888538	116.834559078491
0.145127506271201	-91664.8525332766	-224.081914491239	51599.7269181994	0.433503083964692	-93491.8635936549	-226.907730386498	104252.552705151	1.25497131494359	-72639.7192932726	-308.99419343105	83853.9510588728	4.02374373946234	119.091325307546
